material_id,full_formula,icsd_ids,spacegroup.number,band_gap,run_type,cif,e_above_hull,elements
mp-1078915,Ba3Ca1O4,[180203],221,2.11,GGA,"# generated using pymatgen
data_Ba3CaO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47877200
_cell_length_b   5.47877200
_cell_length_c   5.47877200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba3CaO4
_chemical_formula_sum   'Ba3 Ca1 O4'
_cell_volume   164.45598480
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.50000000  1
  Ba  Ba1  1  0.00000000  0.50000000  0.00000000  1
  Ba  Ba2  1  0.50000000  0.00000000  0.00000000  1
  Ca  Ca3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.00000000  0.00000000  0.00000000  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
  O  O6  1  0.50000000  0.00000000  0.50000000  1
  O  O7  1  0.00000000  0.50000000  0.50000000  1
",0.12779737125000068,"['Ba', 'Ca', 'O']"
mp-1078995,Sr2Mg1Te1O6,[290893],12,2.3412,GGA,"# generated using pymatgen
data_Sr2MgTeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.66983470
_cell_length_b   5.66983470
_cell_length_c   5.69652059
_cell_angle_alpha   59.81972185
_cell_angle_beta   59.81972185
_cell_angle_gamma   60.02291042
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2MgTeO6
_chemical_formula_sum   'Sr2 Mg1 Te1 O6'
_cell_volume   129.15802475
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.24982600  0.24982600  0.74803200  1
  Sr  Sr1  1  0.75017400  0.75017400  0.25196800  1
  Mg  Mg2  1  0.00000000  0.00000000  0.50000000  1
  Te  Te3  1  0.50000000  0.50000000  0.00000000  1
  O  O4  1  0.74142200  0.74142200  0.80094300  1
  O  O5  1  0.25857800  0.25857800  0.19905700  1
  O  O6  1  0.72004200  0.23650000  0.26206400  1
  O  O7  1  0.76350000  0.27995800  0.73793600  1
  O  O8  1  0.27995800  0.76350000  0.73793600  1
  O  O9  1  0.23650000  0.72004200  0.26206400  1
",0.0,"['Mg', 'O', 'Sr', 'Te']"
mp-1079172,Pb4Se4,[648514],62,1.6543,GGA,"# generated using pymatgen
data_PbSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41518400
_cell_length_b   4.45645100
_cell_length_c   13.21981800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PbSe
_chemical_formula_sum   'Pb4 Se4'
_cell_volume   260.11381519
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pb  Pb0  1  0.91028600  0.75000000  0.14041900  1
  Pb  Pb1  1  0.58971400  0.75000000  0.64041900  1
  Pb  Pb2  1  0.08971400  0.25000000  0.85958100  1
  Pb  Pb3  1  0.41028600  0.25000000  0.35958100  1
  Se  Se4  1  0.95175400  0.75000000  0.35769400  1
  Se  Se5  1  0.54824600  0.75000000  0.85769400  1
  Se  Se6  1  0.04824600  0.25000000  0.64230600  1
  Se  Se7  1  0.45175400  0.25000000  0.14230600  1
",0.05257106250000021,"['Pb', 'Se']"
mp-1079207,Ti3O6,[189324],189,0.8879999999999999,GGA,"# generated using pymatgen
data_TiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.33144045
_cell_length_b   5.33144045
_cell_length_c   3.13158000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000560
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiO2
_chemical_formula_sum   'Ti3 O6'
_cell_volume   77.08737257
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.66666700  0.33333300  0.50000000  1
  Ti  Ti1  1  0.33333300  0.66666700  0.50000000  1
  Ti  Ti2  1  0.00000000  0.00000000  0.00000000  1
  O  O3  1  0.73739600  0.73739600  0.50000000  1
  O  O4  1  0.26260400  0.00000000  0.50000000  1
  O  O5  1  0.00000000  0.26260400  0.50000000  1
  O  O6  1  0.39820700  0.39820700  0.00000000  1
  O  O7  1  0.60179300  0.00000000  0.00000000  1
  O  O8  1  0.00000000  0.60179300  0.00000000  1
",0.3263827963889039,"['O', 'Ti']"
mp-1079574,Te4Pb4,"[648609, 648582]",62,1.4257,GGA,"# generated using pymatgen
data_TePb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58752200
_cell_length_b   4.65668700
_cell_length_c   13.93414900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TePb
_chemical_formula_sum   'Te4 Pb4'
_cell_volume   297.67040470
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.94181500  0.75000000  0.37029900  1
  Te  Te1  1  0.55818500  0.75000000  0.87029900  1
  Te  Te2  1  0.05818500  0.25000000  0.62970100  1
  Te  Te3  1  0.44181500  0.25000000  0.12970100  1
  Pb  Pb4  1  0.93360400  0.75000000  0.15211900  1
  Pb  Pb5  1  0.56639600  0.75000000  0.65211900  1
  Pb  Pb6  1  0.06639600  0.25000000  0.84788100  1
  Pb  Pb7  1  0.43360400  0.25000000  0.34788100  1
",0.05547917875000019,"['Pb', 'Te']"
mp-1079594,Ca3Zn1Se4,[167833],215,2.5339,GGA,"# generated using pymatgen
data_Ca3ZnSe4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38183500
_cell_length_b   6.38183500
_cell_length_c   6.38183500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca3ZnSe4
_chemical_formula_sum   'Ca3 Zn1 Se4'
_cell_volume   259.91821418
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.50000000  0.50000000  1
  Ca  Ca1  1  0.50000000  0.50000000  0.00000000  1
  Ca  Ca2  1  0.50000000  0.00000000  0.50000000  1
  Zn  Zn3  1  0.00000000  0.00000000  0.00000000  1
  Se  Se4  1  0.76990700  0.76990700  0.23009300  1
  Se  Se5  1  0.76990700  0.23009300  0.76990700  1
  Se  Se6  1  0.23009300  0.76990700  0.76990700  1
  Se  Se7  1  0.23009300  0.23009300  0.23009300  1
",0.24452340125000038,"['Ca', 'Se', 'Zn']"
mp-1079707,Ca4O4,[157860],64,2.0869,GGA,"# generated using pymatgen
data_CaO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.33350702
_cell_length_b   3.33350702
_cell_length_c   16.74898800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.10109397
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaO
_chemical_formula_sum   'Ca4 O4'
_cell_volume   186.11897103
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.06720800  0.93279200  0.17848800  1
  Ca  Ca1  1  0.93279200  0.06720800  0.82151200  1
  Ca  Ca2  1  0.43279200  0.56720800  0.67848800  1
  Ca  Ca3  1  0.56720800  0.43279200  0.32151200  1
  O  O4  1  0.06700800  0.93299200  0.31963600  1
  O  O5  1  0.93299200  0.06700800  0.68036400  1
  O  O6  1  0.43299200  0.56700800  0.81963600  1
  O  O7  1  0.56700800  0.43299200  0.18036400  1
",0.20945174624999918,"['Ca', 'O']"
mp-1079778,Sr2Zn1W1O6,[190592],87,3.5814999999999997,GGA+U,"# generated using pymatgen
data_Sr2ZnWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.71701508
_cell_length_b   5.71701508
_cell_length_c   5.71701508
_cell_angle_alpha   120.63171866
_cell_angle_beta   120.63171866
_cell_angle_gamma   88.90926997
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2ZnWO6
_chemical_formula_sum   'Sr2 Zn1 W1 O6'
_cell_volume   130.84011649
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25000000  0.75000000  0.50000000  1
  Sr  Sr1  1  0.75000000  0.25000000  0.50000000  1
  Zn  Zn2  1  0.50000000  0.50000000  0.00000000  1
  W  W3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.80530000  0.71519000  0.52048900  1
  O  O5  1  0.19470000  0.28481000  0.47951100  1
  O  O6  1  0.71519000  0.19470000  0.90989000  1
  O  O7  1  0.28481000  0.80530000  0.09011000  1
  O  O8  1  0.23937600  0.23937600  0.00000000  1
  O  O9  1  0.76062400  0.76062400  0.00000000  1
",0.0022105948000046283,"['O', 'Sr', 'W', 'Zn']"
mp-1079788,Sr4S1O3,[165969],221,2.6728999999999994,GGA,"# generated using pymatgen
data_Sr4SO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48553100
_cell_length_b   5.48553100
_cell_length_c   5.48553100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr4SO3
_chemical_formula_sum   'Sr4 S1 O3'
_cell_volume   165.06538953
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1
  Sr  Sr1  1  0.50000000  0.50000000  0.00000000  1
  Sr  Sr2  1  0.50000000  0.00000000  0.50000000  1
  Sr  Sr3  1  0.00000000  0.50000000  0.50000000  1
  S  S4  1  0.50000000  0.50000000  0.50000000  1
  O  O5  1  0.50000000  0.00000000  0.00000000  1
  O  O6  1  0.00000000  0.50000000  0.00000000  1
  O  O7  1  0.00000000  0.00000000  0.50000000  1
",0.19999037499999872,"['O', 'S', 'Sr']"
mp-1079882,Ba3Sr1O4,[180200],221,2.1745,GGA,"# generated using pymatgen
data_Ba3SrO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53246800
_cell_length_b   5.53246800
_cell_length_c   5.53246800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba3SrO4
_chemical_formula_sum   'Ba3 Sr1 O4'
_cell_volume   169.33889905
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.50000000  1
  Ba  Ba1  1  0.00000000  0.50000000  0.00000000  1
  Ba  Ba2  1  0.50000000  0.00000000  0.00000000  1
  Sr  Sr3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.00000000  0.00000000  0.00000000  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
  O  O6  1  0.50000000  0.00000000  0.50000000  1
  O  O7  1  0.00000000  0.50000000  0.50000000  1
",0.03678349250000057,"['Ba', 'O', 'Sr']"
mp-1079918,Ca2C2O6,[186773],2,4.8098,GGA,"# generated using pymatgen
data_CaCO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83002900
_cell_length_b   5.12298211
_cell_length_c   6.64126584
_cell_angle_alpha   95.21131059
_cell_angle_beta   105.68559479
_cell_angle_gamma   90.60130008
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCO3
_chemical_formula_sum   'Ca2 C2 O6'
_cell_volume   124.85455887
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.60863600  0.31460600  0.25769300  1
  Ca  Ca1  1  0.39136400  0.68539400  0.74230700  1
  C  C2  1  0.98461400  0.20670600  0.75426900  1
  C  C3  1  0.01538600  0.79329400  0.24573100  1
  O  O4  1  0.80721500  0.38244400  0.63892200  1
  O  O5  1  0.19278500  0.61755600  0.36107800  1
  O  O6  1  0.88055900  0.96238400  0.71821900  1
  O  O7  1  0.11944100  0.03761600  0.28178100  1
  O  O8  1  0.27644500  0.28522400  0.89797100  1
  O  O9  1  0.72355500  0.71477600  0.10202900  1
",0.016212647000002356,"['C', 'Ca', 'O']"
mp-1079940,Sr3Ca1O4,[180195],221,3.2944999999999998,GGA,"# generated using pymatgen
data_Sr3CaO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12864500
_cell_length_b   5.12864500
_cell_length_c   5.12864500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr3CaO4
_chemical_formula_sum   'Sr3 Ca1 O4'
_cell_volume   134.89874706
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.50000000  1
  Sr  Sr1  1  0.00000000  0.50000000  0.00000000  1
  Sr  Sr2  1  0.50000000  0.00000000  0.00000000  1
  Ca  Ca3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.00000000  0.00000000  0.00000000  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
  O  O6  1  0.50000000  0.00000000  0.50000000  1
  O  O7  1  0.00000000  0.50000000  0.50000000  1
",0.03372029249999997,"['Ca', 'O', 'Sr']"
mp-1079971,Sr2Zn1Mo1O6,"[262320, 188057]",87,2.5027,GGA+U,"# generated using pymatgen
data_Sr2ZnMoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69705132
_cell_length_b   5.69705132
_cell_length_c   5.69705132
_cell_angle_alpha   120.38143622
_cell_angle_beta   120.38143622
_cell_angle_gamma   89.34059307
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2ZnMoO6
_chemical_formula_sum   'Sr2 Zn1 Mo1 O6'
_cell_volume   129.98495521
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25000000  0.75000000  0.50000000  1
  Sr  Sr1  1  0.75000000  0.25000000  0.50000000  1
  Zn  Zn2  1  0.50000000  0.50000000  0.00000000  1
  Mo  Mo3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.27828800  0.20080900  0.47909700  1
  O  O5  1  0.72171200  0.79919100  0.52090300  1
  O  O6  1  0.20080900  0.72171200  0.92252100  1
  O  O7  1  0.79919100  0.27828800  0.07747900  1
  O  O8  1  0.23980900  0.23980900  0.00000000  1
  O  O9  1  0.76019100  0.76019100  0.00000000  1
",0.01085704324999437,"['Mo', 'O', 'Sr', 'Zn']"
mp-1080028,Sr2Zr1Ti1O6,[190548],87,2.5161,GGA,"# generated using pymatgen
data_Sr2ZrTiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74935971
_cell_length_b   5.74935971
_cell_length_c   5.74935971
_cell_angle_alpha   120.33852865
_cell_angle_beta   120.33852865
_cell_angle_gamma   89.41464450
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2ZrTiO6
_chemical_formula_sum   'Sr2 Zr1 Ti1 O6'
_cell_volume   133.68754563
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25000000  0.75000000  0.50000000  1
  Sr  Sr1  1  0.75000000  0.25000000  0.50000000  1
  Zr  Zr2  1  0.50000000  0.50000000  0.00000000  1
  Ti  Ti3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.75773800  0.75773800  0.00000000  1
  O  O5  1  0.24226200  0.24226200  0.00000000  1
  O  O6  1  0.27814300  0.79469300  0.07283600  1
  O  O7  1  0.72185700  0.20530700  0.92716400  1
  O  O8  1  0.79469300  0.72185700  0.51655000  1
  O  O9  1  0.20530700  0.27814300  0.48345000  1
",0.017010287749991804,"['O', 'Sr', 'Ti', 'Zr']"
mp-1080511,Ba1Mg1C2O4,[193061],12,1.3159,GGA,"# generated using pymatgen
data_BaMg(CO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47917177
_cell_length_b   4.47917177
_cell_length_c   6.41489698
_cell_angle_alpha   72.91045295
_cell_angle_beta   72.91045295
_cell_angle_gamma   71.99003579
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMg(CO2)2
_chemical_formula_sum   'Ba1 Mg1 C2 O4'
_cell_volume   114.03690637
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.50000000  1
  Mg  Mg1  1  0.50000000  0.50000000  0.00000000  1
  C  C2  1  0.26682500  0.26682500  0.82003100  1
  C  C3  1  0.73317500  0.73317500  0.17996900  1
  O  O4  1  0.02411700  0.60480400  0.21957300  1
  O  O5  1  0.39519600  0.97588300  0.78042700  1
  O  O6  1  0.97588300  0.39519600  0.78042700  1
  O  O7  1  0.60480400  0.02411700  0.21957300  1
",0.5060917112500025,"['Ba', 'C', 'Mg', 'O']"
mp-1080575,Sr2Zr2O6,[188453],74,3.4687,GGA,"# generated using pymatgen
data_SrZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87072125
_cell_length_b   5.87072125
_cell_length_c   5.87072125
_cell_angle_alpha   119.74222820
_cell_angle_beta   119.71857535
_cell_angle_gamma   90.46759678
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZrO3
_chemical_formula_sum   'Sr2 Zr2 O6'
_cell_volume   143.65139305
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.23741700  0.75000000  0.48741700  1
  Sr  Sr1  1  0.76258300  0.25000000  0.51258300  1
  Zr  Zr2  1  0.50000000  0.50000000  0.00000000  1
  Zr  Zr3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.66379000  0.75000000  0.91379000  1
  O  O5  1  0.33621000  0.25000000  0.08621000  1
  O  O6  1  0.20194300  0.20194300  0.50000000  1
  O  O7  1  0.79805700  0.29805700  0.00000000  1
  O  O8  1  0.20194300  0.70194300  0.00000000  1
  O  O9  1  0.79805700  0.79805700  0.50000000  1
",0.005792179500001993,"['O', 'Sr', 'Zr']"
mp-1080826,C8,[182760],12,3.540800000000001,GGA,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.76301000
_cell_length_b   4.76301000
_cell_length_c   4.15145951
_cell_angle_alpha   83.22336966
_cell_angle_beta   83.22336966
_cell_angle_gamma   30.74968342
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   47.79175392
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.94285900  0.94285900  0.87923600  1
  C  C1  1  0.05714100  0.05714100  0.12076400  1
  C  C2  1  0.44192000  0.44192000  0.65364100  1
  C  C3  1  0.55808000  0.55808000  0.34635900  1
  C  C4  1  0.78576800  0.78576800  0.05927000  1
  C  C5  1  0.21423200  0.21423200  0.94073000  1
  C  C6  1  0.27126700  0.27126700  0.58560200  1
  C  C7  1  0.72873300  0.72873300  0.41439800  1
",0.29902125874999896,['C']
mp-1084796,Ca1Zn3Se4,[167831],215,2.173,GGA,"# generated using pymatgen
data_CaZn3Se4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.96286000
_cell_length_b   5.96286000
_cell_length_c   5.96286000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZn3Se4
_chemical_formula_sum   'Ca1 Zn3 Se4'
_cell_volume   212.01365760
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn1  1  0.00000000  0.50000000  0.50000000  1
  Zn  Zn2  1  0.50000000  0.50000000  0.00000000  1
  Zn  Zn3  1  0.50000000  0.00000000  0.50000000  1
  Se  Se4  1  0.73076600  0.73076600  0.26923400  1
  Se  Se5  1  0.73076600  0.26923400  0.73076600  1
  Se  Se6  1  0.26923400  0.73076600  0.73076600  1
  Se  Se7  1  0.26923400  0.26923400  0.26923400  1
",0.12982778000000028,"['Ca', 'Se', 'Zn']"
mp-10851,Si3O6,[93975],181,5.5371,GGA,"# generated using pymatgen
data_SiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10537573
_cell_length_b   5.10537573
_cell_length_c   5.59136400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999650
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiO2
_chemical_formula_sum   'Si3 O6'
_cell_volume   126.21292506
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.00000000  0.50000000  0.33333300  1
  Si  Si1  1  0.50000000  0.50000000  0.66666700  1
  Si  Si2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.58346700  0.79173300  0.83333300  1
  O  O4  1  0.79173300  0.58346700  0.50000000  1
  O  O5  1  0.79173300  0.20826700  0.16666700  1
  O  O6  1  0.41653300  0.20826700  0.83333300  1
  O  O7  1  0.20826700  0.41653300  0.50000000  1
  O  O8  1  0.20826700  0.79173300  0.16666700  1
",0.01269292999999827,"['O', 'Si']"
mp-1087,Sr1S1,"[651056, 651054, 249177, 30239, 164143, 651062, 651061, 659132, 53941, 651060, 28900, 651057, 182724, 52112, 290055, 651059, 651068]",225,2.5618999999999996,GGA,"# generated using pymatgen
data_SrS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28751227
_cell_length_b   4.28751227
_cell_length_c   4.28751227
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrS
_chemical_formula_sum   'Sr1 S1'
_cell_volume   55.73155101
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1
  S  S1  1  0.50000000  0.50000000  0.50000000  1
",0.0,"['Sr', 'S']"
